station_token,horizon_d,event_era,is_weekend,missing_count,q_1d_bin,q_mean_7d_bin,q_std_7d_bin,q_mean_30d_bin,q_std_30d_bin,q_min_30d_bin,q_max_30d_bin,logq_1d_bin,dlogq_1d_bin,abs_dlogq_mean7_bin,flashiness_7d_bin,q_missing_30d_bin,month_bin,dayofyear_bin,slice_lowflow,target_rapid_surge_next,row_id
e0b4f7b875db,7,0,0,0,1,0,1,2,5,1,4,1,6,1,1,1,0,0,0,0,997615212881429297
95b9d4fe1271,7,2,0,0,6,6,7,5,7,5,6,6,0,11,10,1,3,3,0,0,997620929788901333
75ed4952b7fc,7,0,0,0,10,9,10,8,10,8,10,10,11,8,7,1,3,3,0,0,997627635749743527
6d697f14bc8e,7,2,0,0,8,8,9,8,9,8,8,8,8,8,8,1,11,11,1,0,997628205213328400
25827051ce85,7,1,0,0,10,10,11,10,11,10,10,10,0,7,7,1,1,0,1,1,997635362743474073
4e9a08ea6a04,7,1,1,0,4,3,2,3,3,5,3,4,10,8,8,1,11,10,0,0,997636002178263347
406ae854b991,7,0,0,0,1,0,1,0,1,1,1,1,8,1,1,1,4,3,0,0,997645167149135302
117bd0e19e2a,3,0,0,0,6,6,6,4,6,2,5,6,2,9,9,1,7,7,0,0,997653362032142539
609de232a4d4,7,1,0,0,5,5,4,5,4,5,4,5,8,8,8,1,2,1,1,0,997684305943075529
caf2a2a8004c,3,2,1,0,10,10,10,10,10,11,10,10,3,4,4,1,9,9,0,0,997688898217135840
7d9cf5e9ab13,7,0,0,0,6,6,7,7,6,7,6,6,10,7,7,1,5,5,0,0,997694103129733638
748d7819e37e,7,0,0,0,2,2,2,2,2,3,2,2,3,4,4,1,2,2,0,0,997731782386217868
25827051ce85,3,1,1,0,11,11,11,11,11,11,11,11,1,7,7,1,2,2,0,0,997745651114067645
748d7819e37e,7,0,0,0,2,2,2,1,1,3,1,2,8,2,2,1,11,11,0,0,997749716648433649
88c5daebbe7a,3,0,0,0,6,6,4,6,5,6,6,6,3,5,5,1,9,9,0,0,997805686684480506
4e9a08ea6a04,3,1,0,0,3,3,2,3,3,4,3,3,2,8,8,1,3,3,0,0,997808520079837699
bed96b6743fa,3,2,0,0,2,2,1,2,1,4,1,2,7,2,2,1,0,0,0,0,997815570787686099
44c3d411b9d0,3,1,1,0,1,0,1,0,0,1,0,1,6,1,1,1,1,1,1,0,997828575824345019
6d697f14bc8e,7,0,0,0,9,9,8,9,9,8,9,9,2,3,3,1,1,1,0,0,997834442564521457
ecaee3d1008f,3,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,7,7,1,0,997848489107873688
df7628a2379b,3,2,1,0,2,2,2,2,2,1,2,2,4,7,7,1,9,9,0,0,997856945929252769
b64df5bf243d,3,1,1,0,1,1,1,0,0,2,0,1,6,1,1,1,8,8,1,0,997863341941999243
1ef64aab5c17,7,0,1,0,1,0,1,9,10,1,9,1,6,1,1,1,1,1,0,0,997877055625424053
ef34da8c2c0d,3,2,0,0,5,4,4,4,4,3,3,5,11,10,10,1,9,9,0,0,997891888659283892
25827051ce85,3,1,0,0,11,11,11,11,11,11,11,11,3,6,6,1,5,5,0,0,997915965781606500
1ef64aab5c17,7,1,0,0,9,9,6,8,9,1,8,9,4,2,2,1,3,3,1,0,997920709081914159
44451e6362f6,3,1,0,0,4,2,3,3,3,3,3,4,8,9,9,1,9,9,1,0,997924354750243086
75ed4952b7fc,7,0,0,0,9,9,9,10,10,8,10,9,5,6,6,1,11,10,0,0,997930251271016719
bed96b6743fa,3,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,5,5,0,0,997931365980338699
1404ea258012,7,0,0,0,11,11,11,11,11,11,11,11,3,6,6,1,3,3,0,0,997931493796424316
89606b98d91b,7,1,0,0,9,9,5,9,9,9,9,9,5,1,1,1,1,1,0,0,997934103207028800
75ed4952b7fc,7,0,0,0,7,7,7,7,8,7,7,7,4,4,4,1,3,3,0,0,997941782173250293
95b9d4fe1271,7,0,0,0,3,2,2,3,3,5,4,3,3,2,2,1,2,2,0,0,997942004596092014
ecaee3d1008f,3,2,0,0,1,1,1,1,1,2,1,1,4,1,1,1,3,3,0,0,997945484735167961
1ef64aab5c17,3,1,0,0,10,10,9,10,8,10,9,10,7,2,2,1,5,5,0,0,997952903998331660
5f8b91f5d962,7,2,0,0,8,8,8,8,9,8,9,8,10,4,4,1,8,8,0,0,997969413417918831
609de232a4d4,7,2,0,0,4,5,5,5,4,6,4,4,0,10,10,1,9,9,1,0,997970351859487491
ae58d21b0db5,3,2,0,0,1,2,3,2,2,1,2,1,0,11,11,1,6,5,1,0,997978147745301693
748d7819e37e,3,0,0,0,1,1,1,0,0,2,0,1,6,1,1,1,6,6,1,0,997991843878467234
6d697f14bc8e,7,0,1,0,10,10,9,10,8,10,10,10,3,4,4,1,7,7,0,0,997994256739898235
75ed4952b7fc,3,1,0,0,7,7,7,7,8,7,7,7,2,6,5,1,9,9,0,0,997998283159892549
ae58d21b0db5,3,2,0,0,4,4,4,3,3,5,3,4,10,10,10,1,4,3,0,0,998011857715431574
1404ea258012,7,0,0,0,11,11,11,11,11,10,11,11,3,5,5,1,9,9,0,0,998017015691703492
ec691497ec28,7,1,0,0,7,7,8,7,7,8,7,7,9,3,3,1,11,11,0,0,998029087994362003
89606b98d91b,3,2,0,0,9,9,7,9,8,10,8,9,8,2,2,1,3,3,0,0,998033972297730555
df7628a2379b,3,0,1,0,1,0,1,1,2,1,2,1,6,1,1,1,6,6,1,0,998040554578620598
54bdd761dc96,7,0,1,0,9,9,8,9,8,9,8,9,2,3,3,1,11,11,0,0,998041307969770781
748d7819e37e,3,1,0,0,3,4,6,2,4,4,4,3,1,11,10,1,1,1,0,0,998054611225711356
ef34da8c2c0d,7,0,1,0,2,3,3,3,4,3,4,2,0,11,11,1,11,11,1,1,998056825029510610
b7c0806de860,7,0,0,0,9,9,9,9,9,9,9,9,7,4,4,1,11,10,0,0,998077956185866470
ef34da8c2c0d,3,1,1,0,5,4,5,3,3,3,3,5,7,10,10,1,0,0,1,0,998083800840570431
117bd0e19e2a,7,1,0,0,5,5,5,5,5,3,5,5,11,10,11,1,11,11,0,0,998093810412387209
de2e1a39a06a,3,1,0,0,6,7,4,7,6,7,7,6,3,3,3,1,6,6,0,0,998100472231438874
609de232a4d4,7,1,0,0,4,5,5,5,4,6,4,4,0,9,9,1,3,2,0,1,998101227458169022
1404ea258012,7,0,0,0,11,11,11,10,11,10,11,11,3,7,7,1,1,1,0,0,998108734805968888
748d7819e37e,3,0,0,0,1,1,1,0,0,2,0,1,4,1,1,1,9,9,1,0,998124206402543754
5a95829744b6,7,0,0,0,7,6,7,6,7,6,6,7,10,10,10,1,1,1,1,0,998136616161629991
5a95829744b6,7,1,0,0,6,7,7,7,7,7,7,6,3,6,6,1,11,10,0,0,998144452108341412
043b694d9c5e,7,1,0,0,3,3,3,3,2,5,2,3,10,6,7,1,11,11,0,0,998148277510781937
25827051ce85,7,0,0,0,11,11,11,11,11,11,11,11,7,5,5,1,3,3,0,0,998157491263816878
ecaee3d1008f,7,1,1,0,1,1,2,1,1,2,1,1,8,4,4,1,5,5,0,0,998159653368938641
748d7819e37e,3,1,1,0,2,2,2,2,2,3,2,2,7,3,3,1,0,0,0,0,998174449448994913
7b281033e46b,7,0,1,0,10,10,8,9,8,10,9,10,8,3,3,1,9,9,0,0,998176592269048958
043b694d9c5e,7,2,0,0,3,3,2,3,2,5,2,3,3,6,7,1,7,7,0,0,998186332002810977
724c5ce66e47,7,1,1,0,2,1,2,1,1,1,1,2,10,5,5,1,9,9,1,0,998190363839388222
117bd0e19e2a,3,2,1,0,3,5,7,4,6,1,5,3,11,11,11,1,2,2,0,0,998191809022450167
ec691497ec28,3,0,0,0,8,8,7,8,7,9,7,8,4,2,2,1,4,4,0,0,998200843647856168
72e6d542f7e1,7,1,0,0,11,11,11,11,11,11,11,11,8,5,5,1,7,7,0,0,998211735953522563
748d7819e37e,7,0,0,0,1,1,1,1,0,2,0,1,6,1,1,1,9,9,0,1,998217219368285314
fd98e5d506f4,7,2,0,0,1,4,5,3,4,2,3,1,0,11,11,1,2,2,1,0,998222009658863561
406ae854b991,7,0,0,0,1,0,1,0,1,1,1,1,6,1,1,1,7,7,0,0,998223486819939341
7d9cf5e9ab13,3,1,0,0,6,6,6,6,5,7,6,6,8,7,7,1,7,7,0,0,998228963934781220
75ed4952b7fc,3,2,0,0,8,8,9,9,10,8,10,8,2,5,5,1,2,2,0,0,998237313510397082
56c9efc58838,7,1,0,0,7,7,8,8,9,8,9,7,6,4,5,1,11,10,0,0,998244005136626990
1404ea258012,3,2,1,0,11,11,11,11,11,10,11,11,10,6,6,1,8,8,0,0,998244601836836653
748d7819e37e,7,0,1,0,1,1,1,1,1,2,1,1,7,1,1,1,3,3,0,0,998250200981700212
44451e6362f6,3,1,0,0,6,4,5,5,5,3,5,6,11,10,10,1,6,6,0,0,998253153136992004
72e6d542f7e1,3,1,0,0,11,11,10,11,11,11,11,11,9,3,3,1,2,2,0,0,998257928848486086
caf2a2a8004c,7,0,1,0,10,10,10,10,10,11,10,10,2,5,5,1,11,10,0,0,998258421033905333
4e9a08ea6a04,3,2,0,0,5,4,4,5,4,5,4,5,11,8,8,1,3,3,0,0,998261517238996701
ae58d21b0db5,7,0,1,0,4,3,3,3,3,5,3,4,1,8,8,1,7,7,0,0,998265945715341321
fd98e5d506f4,7,0,1,0,4,3,3,5,4,4,4,4,11,11,11,1,11,10,0,0,998267285521967477
54bdd761dc96,3,1,0,0,7,8,10,8,9,7,8,7,1,6,7,1,0,0,0,0,998271175996518707
e0b4f7b875db,3,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,3,3,1,1,998278338169879082
ecaee3d1008f,3,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,9,9,1,0,998287326115621937
ec691497ec28,7,2,0,0,8,8,7,7,7,8,7,8,8,2,2,1,3,3,0,0,998291775803036348
6d697f14bc8e,7,2,0,0,8,8,9,8,9,8,8,8,8,5,6,1,0,0,1,0,998292277282898349
d2a09753fb88,7,0,0,0,6,6,5,6,6,6,6,6,1,8,8,1,4,4,0,0,998293159999716252
fd98e5d506f4,3,0,0,0,5,3,4,3,4,3,4,5,11,10,8,1,8,8,0,0,998323650102764882
1ef64aab5c17,3,2,1,0,1,0,1,7,10,1,9,1,6,1,1,1,1,1,1,1,998343112747653448
ef34da8c2c0d,3,2,1,0,3,5,6,5,6,3,5,3,11,11,11,1,5,5,0,0,998347186900836213
75ed4952b7fc,3,2,0,0,6,6,3,6,4,7,6,6,3,3,3,1,8,8,1,0,998347222628780874
e0b4f7b875db,7,0,0,0,1,2,4,2,4,1,3,1,6,9,11,1,6,6,0,1,998347287814805649
724c5ce66e47,3,1,1,0,2,2,1,1,1,3,1,2,5,1,1,1,5,5,0,0,998360964590993621
6d697f14bc8e,7,1,1,0,1,8,10,8,9,1,9,1,0,11,11,1,11,11,1,0,998361682894262235
ef34da8c2c0d,3,1,1,0,2,4,6,3,4,3,4,2,0,11,11,1,1,1,1,0,998367666300132540
ef34da8c2c0d,3,0,0,0,5,3,5,5,6,3,5,5,8,11,11,1,4,4,0,0,998368279602080925
88c5daebbe7a,3,0,0,0,6,6,6,5,7,3,6,6,1,9,9,1,0,0,0,0,998377658637855159
54bdd761dc96,3,1,0,0,9,8,10,7,9,7,8,9,9,6,6,1,11,10,0,0,998380471700424823
75ed4952b7fc,7,0,1,0,8,7,9,8,9,8,9,8,9,6,6,1,3,3,0,0,998394394106560138
ecaee3d1008f,7,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,6,6,1,0,998399585847987880
ae58d21b0db5,3,0,0,0,4,3,2,3,3,5,3,4,10,7,7,1,6,6,0,0,998403136190668049
bed96b6743fa,7,2,0,0,1,0,1,1,1,1,1,1,6,1,1,1,6,6,0,0,998407772766165876
df7628a2379b,7,0,0,0,1,0,1,2,3,1,3,1,6,1,1,1,4,4,0,1,998413490939990238
043b694d9c5e,7,1,0,0,4,4,3,4,3,5,3,4,1,8,8,1,7,7,0,0,998428470479760167
1404ea258012,3,1,0,0,11,11,11,11,11,11,11,11,10,7,7,1,6,6,0,0,998429040747607169
44451e6362f6,7,2,0,0,4,5,6,4,4,5,4,4,10,11,11,1,3,3,0,0,998438024122078678
117bd0e19e2a,7,0,0,0,6,5,5,6,5,6,6,6,9,8,8,1,11,10,0,0,998445088121428861
609de232a4d4,3,0,1,0,4,5,6,5,4,6,5,4,10,9,9,1,2,1,0,1,998457807649268387
44c3d411b9d0,7,2,1,0,2,2,2,2,2,1,1,2,6,5,6,1,11,10,0,0,998469016649516590
fd98e5d506f4,3,1,0,0,2,3,3,4,4,4,3,2,1,9,10,1,11,11,0,0,998475760491740644
89606b98d91b,7,0,0,0,9,10,8,10,8,10,9,9,2,3,3,1,6,5,0,0,998477715895025552
88c5daebbe7a,7,1,0,0,5,5,5,5,4,6,5,5,1,8,9,1,11,11,0,0,998478330035976921
54bdd761dc96,3,2,0,0,8,8,9,8,8,7,8,8,9,8,8,1,0,0,0,0,998480005581824093
caf2a2a8004c,7,2,0,0,10,10,11,10,10,10,10,10,4,6,6,1,1,1,1,0,998496040576894025
ef34da8c2c0d,7,0,0,0,4,3,5,3,4,3,4,4,11,11,11,1,7,7,1,0,998511472397052110
043b694d9c5e,3,0,1,0,3,4,5,3,3,4,3,3,10,10,11,1,5,5,0,1,998516801544418037
56c9efc58838,3,0,0,0,8,9,11,9,10,9,10,8,4,10,10,1,7,7,0,1,998523759113075860
44451e6362f6,3,0,0,0,3,4,3,3,3,4,4,3,0,9,9,1,4,4,1,0,998534330989347256
89606b98d91b,7,1,0,0,9,9,8,9,7,9,8,9,9,3,3,1,7,6,0,1,998550336254469560
b64df5bf243d,3,2,0,0,1,1,1,1,0,2,1,1,6,1,1,1,0,0,0,1,998550456532419139
95b9d4fe1271,3,0,1,0,3,3,2,2,1,5,2,3,7,2,1,1,11,11,0,0,998558633675464214
72e6d542f7e1,3,0,0,0,11,11,11,11,10,11,11,11,2,5,5,1,8,8,0,0,998562929098993556
e0b4f7b875db,3,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,5,5,1,1,998571888900875496
6d697f14bc8e,7,0,0,0,9,9,9,9,8,10,9,9,6,6,6,1,11,10,0,0,998572582178184525
043b694d9c5e,3,1,0,0,3,3,2,2,2,4,2,3,9,9,9,1,2,2,1,0,998576923144494763
ef34da8c2c0d,3,2,0,0,5,5,5,4,4,3,4,5,11,9,9,1,6,6,0,0,998583676451813472
4e9a08ea6a04,7,2,0,0,3,3,3,4,3,6,3,3,2,6,6,1,11,10,0,0,998584825710432990
5a95829744b6,3,2,1,0,6,7,7,6,7,5,6,6,1,7,7,1,3,3,0,0,998591896711510602
117bd0e19e2a,3,1,0,0,2,4,6,4,5,3,4,2,0,10,11,1,11,11,1,1,998618920278510034
44c3d411b9d0,3,2,0,0,1,0,1,0,0,1,0,1,6,1,1,1,2,2,1,0,998619660835028272
44451e6362f6,3,2,0,0,3,4,5,4,4,3,4,3,10,9,9,1,7,7,0,0,998632641011665169
7b281033e46b,3,0,0,0,10,9,9,9,9,10,9,10,4,4,4,1,5,4,0,0,998647423170980265
406ae854b991,7,1,0,0,2,2,2,1,1,3,1,2,3,2,3,1,1,1,0,0,998649613882649845
ae58d21b0db5,7,0,1,0,5,4,4,4,3,4,3,5,11,11,11,1,6,6,0,0,998661975196669267
1404ea258012,3,1,1,0,9,10,10,10,11,10,10,9,4,7,7,1,11,11,1,1,998686116234258816
ae58d21b0db5,7,2,1,0,4,3,4,4,3,5,3,4,11,10,10,1,6,6,0,0,998691319991971452
fd98e5d506f4,3,0,0,0,6,5,6,5,5,3,5,6,11,11,11,1,2,2,0,0,998700258377100502
caf2a2a8004c,3,1,0,0,10,11,10,10,10,11,10,10,2,4,4,1,1,1,0,0,998701654645455433
caf2a2a8004c,7,0,0,0,10,11,11,11,11,11,11,10,4,4,4,1,2,2,0,1,998702826202307942
e0b4f7b875db,7,0,1,0,6,6,1,6,3,6,4,6,6,1,1,1,8,8,0,0,998706782274718157
75ed4952b7fc,3,1,0,0,7,7,5,7,6,7,7,7,3,3,3,1,5,5,0,0,998713460666201644
fd98e5d506f4,3,0,0,0,5,5,3,4,3,5,3,5,1,7,7,1,9,9,0,0,998724708168385338
caf2a2a8004c,7,0,0,0,11,11,10,11,10,11,10,11,9,4,3,1,5,5,0,0,998726587176258056
ec691497ec28,3,1,0,0,8,8,7,8,7,9,7,8,4,3,3,1,7,7,0,0,998733005357324064
5f8b91f5d962,3,2,0,0,7,8,10,7,9,8,9,7,4,9,10,1,5,5,1,1,998735559530150716
caf2a2a8004c,7,0,0,0,11,11,10,10,11,10,10,11,8,4,4,1,5,5,0,0,998737847498594401
bed96b6743fa,7,0,0,0,2,2,2,2,1,3,1,2,2,3,4,1,11,11,0,0,998743666881687426
25827051ce85,3,1,1,0,11,11,11,11,11,10,11,11,9,6,6,1,1,1,1,0,998744034647497780
5a95829744b6,7,2,0,0,5,7,8,7,7,2,7,5,0,8,9,1,4,4,0,0,998774158943698868
df7628a2379b,3,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,8,8,1,1,998779774865797662
89606b98d91b,3,1,0,0,9,9,10,10,10,9,10,9,10,6,7,1,0,0,0,0,998795464685078031
56c9efc58838,3,1,0,0,8,8,9,8,9,8,9,8,2,6,5,1,11,10,0,0,998802377782961420
95b9d4fe1271,3,2,0,0,2,2,1,1,1,3,1,2,5,2,2,1,8,8,1,0,998810609597904985
25827051ce85,7,0,0,0,11,11,11,11,11,11,11,11,2,5,5,1,8,8,0,0,998815766284785742
b64df5bf243d,3,1,0,0,1,1,1,1,0,2,0,1,6,1,1,1,6,6,0,0,998829433073448966
44451e6362f6,7,0,0,0,4,5,5,4,4,5,4,4,0,10,10,1,7,7,0,0,998836242532250760
7d9cf5e9ab13,3,1,0,0,6,6,6,6,5,7,6,6,2,7,7,1,6,6,0,0,998836614412640396
ecaee3d1008f,7,1,0,0,3,3,3,3,4,4,5,3,3,5,5,1,2,2,0,1,998838595899137880
caf2a2a8004c,3,0,1,0,11,11,10,11,10,11,11,11,8,2,2,1,6,6,0,0,998842837068931368
ec691497ec28,7,0,1,0,8,8,7,8,7,8,7,8,4,3,3,1,5,5,0,0,998846378355928326
748d7819e37e,7,0,0,0,2,1,2,1,1,2,1,2,8,2,2,1,11,10,0,0,998856901661747411
ec691497ec28,3,1,0,0,8,8,7,8,8,8,8,8,3,2,2,1,9,9,0,0,998865215566176759
b64df5bf243d,7,2,0,0,1,1,1,1,0,2,1,1,6,1,1,1,5,5,0,0,998866118580140494
ecaee3d1008f,3,1,0,0,1,0,1,1,2,1,2,1,6,1,1,1,8,8,0,0,998869112052477517
5a95829744b6,3,2,0,0,7,6,8,6,7,5,6,7,9,11,11,1,3,3,0,0,998876069960116338
5a95829744b6,7,0,0,0,7,7,8,7,7,5,7,7,10,7,7,1,2,2,0,0,998882031263941535
54bdd761dc96,7,0,1,0,6,7,8,7,8,6,7,6,0,7,9,1,2,2,0,0,998884626268883209
44451e6362f6,3,2,1,0,6,5,5,4,5,3,4,6,11,10,9,1,2,2,1,0,998923653735528235
5f8b91f5d962,3,1,0,0,7,7,8,8,10,7,10,7,9,4,4,1,11,11,0,0,998926322360466896
bed96b6743fa,3,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,6,6,0,0,998927884343624880
043b694d9c5e,7,2,0,0,3,3,2,2,2,4,3,3,10,5,5,1,11,11,1,0,998963574470057172
7b281033e46b,3,2,0,0,10,9,9,10,8,10,9,10,9,5,5,1,3,3,0,0,998968387876780162
44451e6362f6,3,1,0,0,4,5,6,5,6,1,5,4,1,6,6,1,0,0,0,0,998973080537759344
de2e1a39a06a,7,1,0,0,9,9,9,9,10,9,10,9,4,5,5,1,2,1,0,0,998977335143323935
406ae854b991,3,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,5,5,0,1,998977957365086264
56c9efc58838,3,2,0,0,7,8,8,7,8,8,8,7,4,3,3,1,11,10,1,0,998980026763930958
75ed4952b7fc,7,2,0,0,7,7,7,7,9,7,8,7,3,4,4,1,6,6,0,0,999000026334901204
1404ea258012,3,1,1,0,11,11,11,11,11,11,11,11,11,7,7,1,3,3,0,0,999002582409432695
e0b4f7b875db,3,1,0,0,1,0,1,3,5,1,4,1,6,1,1,1,1,1,0,1,999002642251965616
89606b98d91b,7,0,0,0,8,8,7,9,8,9,8,8,4,3,3,1,3,3,1,1,999004946246754769
89606b98d91b,7,1,1,0,10,10,10,10,9,10,10,10,10,7,7,1,0,0,0,0,999010226272506409
75ed4952b7fc,7,1,0,0,6,6,2,6,5,7,6,6,5,2,2,1,7,6,1,0,999012100405509841
de2e1a39a06a,7,2,0,0,8,8,8,9,9,9,9,8,2,4,4,1,4,4,0,0,999021115767999507
7b281033e46b,7,1,1,0,8,8,8,9,8,9,8,8,8,5,5,1,4,4,0,0,999022370649219542
043b694d9c5e,3,1,1,0,3,4,3,3,3,5,3,3,0,9,9,1,3,3,0,0,999023498604796372
5f8b91f5d962,7,1,1,0,8,7,8,8,8,8,8,8,4,4,4,1,5,5,0,1,999029967925478584
df7628a2379b,3,1,1,0,1,1,2,2,2,1,2,1,0,10,10,1,4,4,0,1,999046771679006401
44451e6362f6,7,0,0,0,5,4,5,5,5,5,5,5,11,10,10,1,11,10,0,0,999058466831641572
748d7819e37e,3,0,0,0,2,3,3,2,2,4,2,2,1,9,9,1,0,0,0,0,999091799885241208
1404ea258012,3,1,0,0,10,10,11,10,11,10,10,10,10,8,8,1,0,0,1,0,999096942467168976
95b9d4fe1271,7,0,1,0,2,2,2,2,1,4,1,2,8,2,2,1,5,5,0,0,999106828915543905
95b9d4fe1271,3,1,0,0,2,2,1,1,1,3,1,2,8,1,1,1,11,11,1,0,999115498419262009
6d697f14bc8e,7,0,0,0,10,10,9,10,8,10,10,10,8,3,3,1,6,6,0,0,999117107407310751
44451e6362f6,7,1,0,0,3,4,5,5,5,4,4,3,11,11,10,1,3,2,0,0,999125988431743098
ef34da8c2c0d,7,1,0,0,4,3,4,3,4,3,4,4,11,11,11,1,8,8,1,0,999126320094152704
89606b98d91b,3,0,0,0,10,10,11,9,10,9,10,10,8,7,7,1,2,2,0,0,999134991550963686
406ae854b991,7,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,11,10,1,0,999145658144360389
ef34da8c2c0d,3,1,0,0,5,4,6,3,5,3,4,5,10,11,11,1,2,2,1,0,999157096119873976
748d7819e37e,7,0,0,0,3,3,2,2,3,3,3,3,9,5,5,1,0,0,0,0,999160089601007796
75ed4952b7fc,3,1,0,0,7,7,9,7,10,7,9,7,1,8,7,1,11,10,0,0,999172747907794447
043b694d9c5e,7,1,0,0,3,3,3,3,2,5,2,3,1,9,9,1,2,2,0,0,999191638440022310
ef34da8c2c0d,3,1,0,0,5,4,6,3,4,3,4,5,3,11,10,1,2,1,1,0,999193508471988336
de2e1a39a06a,7,1,0,0,9,10,10,10,11,8,10,9,1,7,7,1,11,11,0,0,999206783690458421
406ae854b991,7,2,0,0,1,0,1,0,0,1,0,1,6,1,1,1,11,10,1,0,999230935458168259
df7628a2379b,3,1,0,0,1,1,2,1,2,1,2,1,6,7,8,1,1,1,0,0,999234965765116160
b64df5bf243d,7,1,0,0,1,1,1,0,0,2,0,1,6,1,1,1,8,8,1,0,999237408239647070
748d7819e37e,3,0,0,0,2,2,2,2,6,2,6,2,8,2,2,1,11,10,0,0,999241715341685017
748d7819e37e,3,0,0,0,1,2,2,1,2,2,3,1,4,10,10,1,7,7,0,0,999242046340261660
724c5ce66e47,7,1,0,0,2,2,2,2,1,3,1,2,1,3,3,1,7,7,0,1,999268204990407277
ae58d21b0db5,7,0,1,0,3,4,3,3,3,5,3,3,0,9,9,1,9,9,0,0,999276620659898422
1ef64aab5c17,3,1,0,0,10,10,9,10,9,10,9,10,6,2,2,1,0,0,0,1,999276927092240568
e0b4f7b875db,7,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,2,2,1,0,999290976966424802
bed96b6743fa,7,1,0,0,2,2,2,2,2,3,2,2,9,3,3,1,0,0,0,1,999296606734489158
1ef64aab5c17,7,1,0,0,9,9,9,9,9,9,9,9,1,4,4,1,8,8,0,1,999315963249377402
bed96b6743fa,7,2,0,0,2,2,1,2,1,3,1,2,4,2,2,1,11,11,0,0,999331984535870259
88c5daebbe7a,7,2,0,0,5,5,4,4,4,3,4,5,11,10,10,1,11,10,1,0,999351807737040641
609de232a4d4,3,2,0,0,4,5,6,5,5,6,5,4,1,9,10,1,5,5,0,0,999352581543866518
748d7819e37e,7,1,0,0,1,1,1,0,0,2,0,1,6,1,1,1,7,7,1,0,999374687251938260
043b694d9c5e,7,1,0,0,3,2,3,3,4,4,4,3,2,10,11,1,4,4,0,0,999380797817958349
44c3d411b9d0,7,0,0,0,4,4,1,4,0,6,2,4,6,1,1,1,11,11,0,0,999382980372147095
043b694d9c5e,3,2,0,0,4,2,3,2,2,4,2,4,11,9,9,1,9,9,1,0,999399395817769275
44451e6362f6,7,2,1,0,5,4,4,4,4,4,4,5,11,10,10,1,2,2,0,0,999417745315704594
6d697f14bc8e,7,0,1,0,7,8,10,8,8,8,8,7,1,8,9,1,11,11,1,0,999422699187342354
406ae854b991,7,2,0,0,1,1,1,1,2,1,1,1,6,1,1,1,3,3,0,1,999433917698478462
95b9d4fe1271,3,1,0,0,5,7,8,5,7,4,7,5,1,11,10,1,0,0,0,0,999435135924812774
54bdd761dc96,3,0,0,0,4,7,9,7,9,6,8,4,1,11,11,1,9,9,0,0,999447319368797675
54bdd761dc96,3,0,0,0,9,8,10,9,9,7,8,9,11,10,10,1,11,11,0,0,999462000553694253
1404ea258012,3,2,0,0,10,10,11,10,11,10,10,10,1,10,10,1,11,10,1,0,999463350490850694
df7628a2379b,3,2,0,0,1,2,3,2,2,1,2,1,6,10,10,1,11,10,0,0,999477808879307082
de2e1a39a06a,7,0,0,0,10,9,10,9,10,8,10,10,11,8,7,1,4,4,0,0,999489519191414806
b64df5bf243d,7,0,0,0,1,1,1,1,1,2,0,1,6,1,1,1,11,11,0,1,999500339104783514
b7c0806de860,3,0,0,0,9,9,8,9,9,9,9,9,3,3,3,1,9,9,0,0,999525175996482807
44c3d411b9d0,3,0,1,0,1,0,1,1,2,1,1,1,6,1,1,1,11,11,0,0,999531101169401505
ecaee3d1008f,7,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,11,10,1,0,999537164960384707
ae58d21b0db5,7,1,1,0,5,3,4,3,3,4,3,5,11,11,11,1,6,6,0,0,999545551463130920
ae58d21b0db5,3,2,0,0,3,2,3,2,2,1,2,3,0,11,10,1,6,6,1,0,999548524181184661
df7628a2379b,7,1,0,0,1,0,1,2,3,1,3,1,6,1,1,1,6,6,0,0,999549101528735417
bed96b6743fa,3,1,1,0,3,2,2,2,1,4,1,3,9,3,3,1,11,11,0,0,999558907081575227
b7c0806de860,7,2,0,0,9,9,9,9,8,10,9,9,4,5,5,1,11,11,0,0,999572051713721306
de2e1a39a06a,7,2,0,0,10,9,10,8,10,8,10,10,1,9,8,1,3,2,0,0,999575080503072202
95b9d4fe1271,3,0,0,0,3,2,2,2,2,4,2,3,4,6,6,1,11,11,0,0,999577495777106299
b7c0806de860,3,2,0,0,9,9,9,9,9,8,9,9,3,4,4,1,9,9,0,0,999581423755769723
44c3d411b9d0,7,0,0,0,2,2,1,1,2,1,1,2,6,1,1,1,2,2,0,0,999595103643519425
44451e6362f6,3,0,0,0,5,4,5,4,5,5,5,5,9,11,10,1,7,7,0,0,999615090095825220
4e9a08ea6a04,3,0,1,0,4,3,3,3,2,5,2,4,9,7,6,1,11,10,0,0,999616108404658922
